Date,BT,BT%,Dollar,Dollar%,GPUvendor,Btben,Oilprice
2017-10-04,64.08K,-2.21%,96.11k,0.90%,"25,960K",3,58.03
2017-10-03,81.87K,-1.98%,95.25k,-0.21%,"29,820K",3,59.25
2017-10-02,71.20K,-0.04%,95.45k,0.19%,"23,534K",3,59.34
2017-10-01,60.58K,0.97%,95.27k,1.11%,"27,273K",3,59.21
2017-09-30,67.49K,4.50%,94.22k,1.16%,"35,795K",1,58.66
2017-09-29,97.80K,-0.54%,93.14k,-0.34%,"13,324K",1,56.82
2017-09-28,92.23K,-0.39%,93.46k,-0.17%,"12,042K",1,56.32
2017-09-27,117.60K,8.21%,93.62k,-0.96%,"15,971K",1,56.58
2017-09-26,63.25K,-1.02%,94.53k,-0.51%,"14,478K",1,54.28
2017-09-25,100.20K,7.23%,95.01k,0.23%,"14,031K",1,53.31
2017-09-24,49.66K,-3.18%,94.79k,0.16%,"18,151K",1,55.92
2017-09-23,67.82K,5.20%,94.64k,0.58%,"18,893K",1,55.01
2017-09-22,114.72K,-0.45%,94.09k,-1.04%,"15,526K",1,53.95
2017-09-21,145.13K,-6.82%,95.08k,-0.42%,"23,672K",1,54.63
2017-09-20,86.65K,-0.66%,95.48k,0.19%,"19,073K",1,52.83
2017-09-19,123.22K,-4.69%,95.3k,0.74%,"20,954K",1,53.84
2017-09-18,147.93K,11.13%,94.6k,-0.64%,"28,378K",1,53.95
2017-09-17,96.07K,-0.25%,95.21k,-0.92%,"32,181K",1,56.37
2017-09-16,169.36K,-0.40%,96.09k,-0.70%,"19,776K",1,53.99
2017-09-15,448.55K,14.51%,96.77k,-0.15%,"19,795K",1,52.69
2017-09-14,317.59K,-16.21%,96.92k,-0.37%,"11,368K",1,53.4
2017-09-13,186.54K,-6.94%,97.28k,-0.66%,"16,630K",1,52.87
2017-09-12,107.04K,-1.40%,97.93k,-0.07%,"11,212K",1,52.06
2017-09-11,88.76K,-0.66%,98k,0.06%,"8,294K",1,53.4
2017-09-10,108.08K,-2.06%,97.94k,0.43%,"5,264K",1,51.24
2017-09-09,77.09K,0.20%,97.52k,0.10%,"4,564K",1,51.64
2017-09-08,180.36K,-6.67%,97.42k,-0.92%,"10,928K",1,52.75
2017-09-07,70.53K,0.37%,98.32k,-0.42%,"14,898K",1,54.96
2017-09-06,110.93K,4.75%,98.73k,-0.76%,"32,553K",1,55.4
2017-09-05,158.41K,3.32%,99.49k,0.15%,"22,616K",1,53.5
2017-09-04,170.40K,-7.49%,99.34k,0.18%,"34,560K",1,55.48
2017-09-03,102.82K,0.86%,99.16k,1.25%,"18,531K",1,56.58
2017-09-02,160.77K,-7.07%,97.94k,0.11%,"25,470K",1,57.26
2017-09-01,102.01K,3.94%,97.83k,1.08%,"32,396K",1,57.35
2017-08-31,72.29K,3.32%,96.78k,0.24%,"13,565K",0,57.8
2017-08-30,68.47K,-0.31%,96.55k,-0.91%,"20,436K",0,57.15
2017-08-29,100.80K,4.71%,97.44k,-0.76%,"23,945K",0,59.58
2017-08-28,75.49K,1.03%,98.19k,-0.17%,"22,694K",0,57.39
2017-08-27,42.52K,-0.15%,98.36k,0.40%,"16,568K",0,58.42
2017-08-26,46.16K,-0.28%,97.97k,0.70%,"18,533K",0,55.84
2017-08-25,82.90K,1.07%,97.29k,-0.15%,"28,442K",0,56.06
2017-08-24,72.36K,4.28%,97.44k,0.47%,"24,595K",0,57.29
2017-08-23,96.65K,1.26%,96.98k,-0.22%,"19,006K",0,-
2017-08-22,169.14K,2.11%,97.19k,0.16%,"12,483K",0,-
2017-08-21,90.65K,-1.51%,97.03k,-0.90%,"21,926K",0,59.32
2017-08-20,70.16K,-2.02%,97.91k,-1.36%,"19,024K",0,58.89
2017-08-19,113.72K,1.10%,99.26k,0.72%,"13,600K",0,58.83
2017-08-18,144.40K,-4.06%,98.55k,-1.03%,"19,898K",0,57.7
2017-08-17,127.48K,-2.47%,99.58k,-0.02%,"22,097K",0,54.75
2017-08-16,112.90K,5.42%,99.6k,-0.73%,"24,030K",0,54.91
2017-08-15,211.58K,-3.84%,100.33k,0.90%,"20,777K",0,55.83
2017-08-14,128.46K,6.53%,99.44k,-0.36%,"15,873K",0,55.37
2017-08-13,158.59K,4.93%,99.8k,1.20%,"16,025K",0,54.23
2017-08-12,123.59K,5.94%,98.62k,1.06%,"22,533K",0,51.41
2017-08-11,97.56K,6.68%,97.59k,-0.02%,"20,458K",0,54.72
2017-08-10,71.00K,2.30%,97.61k,1.28%,"21,299K",0,52.62
2017-08-09,97.06K,-2.35%,96.38k,0.43%,"29,339K",0,48.81
2017-08-08,106.94K,0.81%,95.97k,0.62%,"45,080K",0,45.59
2017-08-07,88.11K,5.26%,95.38k,-0.08%,"39,409K",0,44.63
2017-08-06,60.66K,-0.94%,95.46k,0.15%,"33,565K",0,44.83
2017-08-05,159.40K,13.35%,95.32k,0.03%,"36,020K",0,43.63
2017-08-04,68.76K,2.44%,95.29k,1.15%,"30,873K",0,44.15
2017-08-03,68.10K,3.29%,94.21k,-0.30%,"25,632K",0,44.42
2017-08-02,81.82K,-0.96%,94.49k,-0.08%,"17,026K",0,44.65
2017-08-01,123.17K,-4.73%,94.57k,0.24%,"16,834K",0,44.75
2017-07-31,91.12K,4.22%,94.34k,-0.06%,"19,258K",0,44.82
2017-07-30,82.72K,1.21%,94.4k,0.21%,"14,509K",0,46.04
2017-07-29,84.49K,-2.61%,94.2k,0.15%,"21,016K",0,43.92
2017-07-28,138.91K,4.27%,94.06k,-0.15%,"21,448K",0,44.48
2017-07-27,103.83K,5.18%,94.2k,0.00%,"23,951K",0,42.55
2017-07-26,135.50K,-0.90%,94.2k,0.12%,"35,109K",0,43.3
2017-07-25,205.88K,-6.54%,94.09k,-0.94%,"20,034K",0,45.67
2017-07-24,83.01K,0.25%,94.98k,0.23%,"29,072K",0,47.41
2017-07-23,108.23K,-2.82%,94.76k,0.33%,"35,112K",0,47.5
2017-07-22,121.92K,6.04%,94.45k,-1.46%,"40,443K",0,46.6
2017-07-21,193.76K,-6.66%,95.85k,2.44%,"37,662K",0,48.08
2017-07-20,310.34K,25.56%,93.57k,-0.45%,"39,763K",0,50.98
2017-07-19,154.32K,-1.62%,93.99k,0.42%,"69,138K",0,53.27
2017-07-18,202.62K,3.89%,93.6k,-0.95%,"30,696K",0,53.6
2017-07-17,176.89K,16.68%,94.5k,-0.32%,"26,017K",0,53.62
2017-07-16,189.64K,-3.09%,94.8k,0.02%,"30,190K",0,55.87
2017-07-15,155.32K,-11.60%,94.78k,0.33%,"19,903K",0,56.32
2017-07-14,114.41K,-5.43%,94.47k,0.48%,"23,914K",0,57.22
2017-07-13,88.17K,-1.69%,94.02k,-0.82%,"28,900K",0,56.2
2017-07-12,109.52K,3.39%,94.8k,0.04%,"35,098K",0,58.09
2017-07-11,146.63K,-0.84%,94.76k,0.72%,"27,720K",0,55.7
2017-07-10,123.80K,-6.67%,94.08k,1.27%,"20,854K",0,56.42
2017-07-09,39.16K,-2.08%,92.9k,-0.16%,"24,119K",0,55.56
2017-07-08,54.51K,2.03%,93.05k,0.57%,"29,844K",0,56.5
2017-07-07,90.45K,-3.84%,92.52k,0.00%,"15,959K",0,59.56
2017-07-06,60.16K,-0.52%,92.52k,0.18%,"19,614K",0,60.51
2017-07-05,89.72K,0.40%,92.35k,0.21%,"22,146K",0,61.57
2017-07-04,80.68K,1.74%,92.16k,-0.16%,"60,132K",0,63.76
2017-07-03,83.42K,1.42%,92.31k,0.36%,"21,960K",0,63.2
2017-07-02,67.76K,4.61%,91.98k,0.04%,"17,358K",0,65.62
2017-07-01,66.32K,-2.26%,91.94k,-0.47%,"21,994K",0,66.24
2017-06-30,73.00K,-3.04%,92.37k,0.52%,"29,415K",0,66.95
2017-06-29,75.32K,-0.75%,91.89k,0.43%,"26,254K",0,67.07
2017-06-28,110.42K,-0.23%,91.5k,0.13%,"25,072K",0,69.02
2017-06-27,159.26K,5.63%,91.38k,0.33%,"17,238K",0,66.49
2017-06-26,165.83K,-3.76%,91.08k,0.90%,"19,859K",0,69.09
2017-06-25,86.97K,-1.87%,90.27k,0.00%,"31,929K",0,73.33
2017-06-24,86.96K,-4.44%,90.27k,0.31%,"25,379K",0,75.71
2017-06-23,56.94K,-0.46%,89.99k,-0.22%,"49,183K",0,77.11
2017-06-22,78.30K,1.69%,90.19k,0.18%,"25,946K",0,77.54
2017-06-21,116.03K,-2.79%,90.03k,0.07%,"19,264K",0,75.9
2017-06-20,111.30K,5.26%,89.97k,0.00%,"20,793K",0,74.18
2017-06-19,81.83K,3.04%,89.97k,-0.10%,"17,970K",0,74.46
2017-06-18,92.00K,-4.35%,90.06k,0.32%,"18,297K",0,75.08
2017-06-17,95.95K,5.84%,89.77k,0.19%,"26,964K",0,75.14
2017-06-16,117.21K,2.71%,89.6k,0.41%,"15,338K",0,74.01
2017-06-15,262.79K,-1.01%,89.23k,0.11%,"25,122K",0,77.56
2017-06-14,174.19K,-9.06%,89.13k,1.15%,"27,280K",0,78.55
2017-06-13,116.74K,2.12%,88.12k,-0.38%,"22,147K",0,79.16
2017-06-12,217.96K,-10.65%,88.46k,0.11%,"24,826K",0,80.08
2017-06-11,83.03K,2.52%,88.36k,-0.34%,"28,408K",0,79.67
2017-06-10,86.52K,3.16%,88.66k,0.44%,"36,980K",0,79.8
2017-06-09,67.05K,0.45%,88.27k,-0.47%,"25,599K",0,79.77
2017-06-08,95.42K,3.99%,88.69k,-0.39%,"25,660K",0,81.65
2017-06-07,122.68K,-6.24%,89.04k,-0.32%,"29,615K",0,84.04
2017-06-06,192.23K,6.12%,89.33k,0.71%,"34,462K",0,84.27
2017-06-05,86.69K,7.17%,88.7k,-0.29%,"89,435K",0,84.82
2017-06-04,59.48K,-0.84%,88.96k,0.35%,"40,770K",0,84.14
2017-06-03,70.96K,2.12%,88.65k,0.80%,"22,346K",0,83.98
2017-06-02,83.03K,3.31%,87.95k,-0.46%,"29,814K",0,84.19
2017-06-01,122.70K,4.75%,88.36k,0.86%,"24,172K",0,84.63
2017-05-31,117.75K,5.05%,87.61k,0.00%,"21,988K",0,83.25
2017-05-30,120.96K,-3.76%,87.61k,-0.35%,"40,188K",0,-
2017-05-29,92.24K,4.07%,87.92k,-0.26%,"24,618K",0,84.33
2017-05-28,125.00K,6.66%,88.15k,-0.18%,"21,797K",0,84.89
2017-05-27,222.95K,-8.57%,88.31k,0.82%,"33,035K",0,83.85
2017-05-26,191.49K,-2.70%,87.59k,-0.07%,"26,613K",0,83.07
2017-05-25,248.44K,-5.65%,87.65k,0.08%,"25,458K",0,84.23
2017-05-24,149.26K,7.60%,87.58k,-0.40%,"29,735K",0,87.34
2017-05-23,114.18K,6.97%,87.93k,0.46%,"29,882K",0,88.25
2017-05-22,174.38K,3.92%,87.53k,-0.16%,"24,336K",0,88.04
2017-05-21,78.78K,0.20%,87.67k,-0.17%,"56,782K",0,89.23
2017-05-20,89.86K,3.98%,87.82k,0.33%,"32,483K",0,89.93
2017-05-19,98.76K,4.31%,87.53k,-0.32%,"31,973K",0,90.88
2017-05-18,73.10K,4.42%,87.81k,0.19%,"39,544K",0,90.14
2017-05-17,94.62K,4.16%,87.64k,-0.42%,"27,264K",0,91.12
2017-05-16,75.54K,1.19%,88.01k,0.65%,"19,119K",0,91.86
2017-05-15,80.24K,-3.59%,87.44k,0.53%,"26,631K",0,93.52
2017-05-14,40.64K,0.50%,86.98k,-0.38%,"38,767K",0,95.01
2017-05-13,75.47K,4.59%,87.31k,0.45%,"22,194K",0,94.9
2017-05-12,109.34K,-7.31%,86.92k,0.89%,"12,750K",0,94.91
2017-05-11,109.01K,3.82%,86.15k,0.23%,"13,689K",0,94.92
2017-05-10,89.68K,3.23%,85.95k,0.63%,"17,928K",0,94.84
2017-05-09,127.23K,1.98%,85.41k,-0.11%,"32,118K",0,94.92
2017-05-08,107.23K,7.08%,85.5k,-0.27%,"18,051K",0,95.92
2017-05-07,71.36K,0.59%,85.73k,-0.13%,"30,282K",0,95.42
2017-05-06,59.60K,2.49%,85.84k,0.12%,"25,691K",0,96.37
2017-05-05,120.38K,-0.59%,85.74k,0.52%,"21,542K",0,96.46
2017-05-04,136.71K,2.10%,85.3k,0.41%,"27,578K",0,94.94
2017-05-03,81.72K,2.74%,84.95k,-0.19%,"41,420K",0,95.19
2017-05-02,70.01K,2.13%,85.11k,0.19%,"35,315K",0,95.89
2017-05-01,100.44K,4.73%,84.95k,-0.23%,"47,459K",0,95.81
2017-04-30,40.64K,1.17%,85.15k,-0.78%,"21,554K",2,96.77
2017-04-29,40.97K,0.50%,85.82k,0.34%,"15,761K",2,97.56
2017-04-28,77.57K,-0.25%,85.53k,-0.44%,"19,862K",2,98.07
2017-04-27,61.77K,3.60%,85.91k,0.46%,"22,785K",2,99.03
2017-04-26,58.91K,1.77%,85.52k,0.26%,"33,715K",2,100.05
2017-04-25,43.89K,1.29%,85.3k,-0.43%,"26,623K",2,97.74
2017-04-24,38.54K,-0.08%,85.67k,-0.30%,"21,761K",2,100.39
2017-04-23,42.61K,0.66%,85.93k,-0.88%,"24,746K",2,100.94
2017-04-22,43.82K,-0.70%,86.69k,1.27%,"16,105K",2,100.52
2017-04-21,41.34K,0.93%,85.6k,-0.43%,"18,870K",2,100.68
2017-04-20,55.20K,1.88%,85.97k,0.03%,"16,124K",2,100.51
2017-04-19,43.35K,0.76%,85.94k,0.41%,"24,321K",2,100.49
2017-04-18,52.75K,1.01%,85.59k,-0.06%,"18,150K",2,100.24
2017-04-17,46.48K,1.46%,85.64k,0.53%,"23,913K",2,100.52
2017-04-16,18.93K,-0.02%,85.19k,0.18%,"17,188K",2,100.3
2017-04-15,28.39K,-0.03%,85.04k,0.45%,"22,468K",2,100.45
2017-04-14,47.22K,0.10%,84.66k,-0.11%,"20,968K",2,100.64
2017-04-13,66.05K,-3.00%,84.75k,0.02%,"18,266K",2,102.12
2017-04-12,44.78K,-0.67%,84.73k,0.49%,"13,036K",2,100.96
2017-04-11,37.40K,1.16%,84.32k,-0.02%,"21,671K",2,103.02
2017-04-10,40.01K,0.20%,84.34k,0.32%,"25,620K",2,101.98
2017-04-09,45.35K,2.00%,84.07k,-0.23%,"36,008K",2,103.25
2017-04-08,33.18K,-0.82%,84.26k,0.02%,"28,396K",2,103.48
2017-04-07,59.75K,0.15%,84.24k,-0.07%,"32,590K",2,103.85
2017-04-06,92.36K,5.21%,84.3k,0.02%,"21,432K",2,103
2017-04-05,69.47K,-1.04%,84.28k,0.00%,"22,110K",2,102.87
2017-04-04,71.00K,-0.50%,84.28k,0.06%,"29,986K",2,103.81
2017-04-03,98.50K,4.57%,84.23k,0.59%,"53,953K",2,103.15
2017-04-02,70.98K,1.04%,83.74k,-0.10%,"43,273K",2,104.92
2017-04-01,50.66K,0.65%,83.82k,1.16%,"29,390K",2,105.23
2017-03-31,90.99K,3.97%,82.86k,-0.16%,"41,619K",0,105.98
2017-03-30,74.99K,-0.38%,82.99k,0.29%,"23,926K",0,105.84
2017-03-29,68.85K,-0.24%,82.75k,0.00%,"15,638K",0,-
2017-03-28,80.00K,-0.07%,82.75k,0.33%,"19,810K",0,105.15
2017-03-27,91.26K,7.81%,82.48k,0.06%,"30,574K",0,105.79
2017-03-26,85.33K,0.32%,82.43k,-0.27%,"17,130K",0,105.33
2017-03-25,127.05K,2.83%,82.65k,0.12%,"22,679K",0,105.53
2017-03-24,132.60K,-9.21%,82.55k,0.26%,"31,360K",0,105.17
2017-03-23,56.52K,-0.93%,82.34k,0.23%,"39,149K",0,105.71
2017-03-22,115.29K,-6.83%,82.15k,-0.10%,"26,158K",0,104.96
2017-03-21,92.59K,7.04%,82.23k,0.43%,"25,512K",0,105.06
2017-03-20,61.43K,2.44%,81.88k,0.37%,"11,700K",0,104.49
2017-03-19,106.45K,5.27%,81.58k,0.20%,"15,353K",0,104.76
2017-03-18,210.42K,-9.36%,81.42k,-0.21%,"23,514K",0,106.03
2017-03-17,163.74K,-8.63%,81.59k,-0.01%,"30,464K",0,105.67
2017-03-16,132.77K,-6.43%,81.6k,0.12%,"29,018K",0,106.11
2017-03-15,43.59K,0.83%,81.5k,0.04%,"35,311K",0,106.94
2017-03-14,45.14K,0.40%,81.47k,0.02%,"37,275K",0,107.15
2017-03-13,60.46K,1.07%,81.45k,-0.09%,"42,197K",0,107.95
2017-03-12,44.41K,3.89%,81.52k,0.10%,"47,069K",0,107.72
2017-03-11,70.75K,6.01%,81.44k,0.14%,"42,858K",0,109.16
2017-03-10,190.47K,-6.63%,81.33k,0.00%,"36,803K",0,109.18
2017-03-09,59.86K,3.87%,81.33k,0.04%,"59,955K",0,109.29
2017-03-08,97.88K,-6.95%,81.3k,-0.20%,"23,995K",0,109.68
2017-03-07,87.72K,-3.47%,81.46k,0.04%,"65,627K",0,109.89
2017-03-06,31.03K,0.46%,81.43k,0.27%,"27,340K",0,110.05
2017-03-05,25.43K,0.55%,81.21k,0.22%,"39,882K",0,109.76
2017-03-04,38.42K,-1.48%,81.03k,0.00%,"54,073K",0,111.23
2017-03-03,67.28K,2.22%,81.03k,0.20%,"55,776K",0,110.74
2017-03-02,78.49K,2.68%,80.87k,0.06%,"30,442K",0,110.46
2017-03-01,51.15K,2.81%,80.82k,0.05%,"30,610K",0,109.94
2017-02-28,50.58K,0.04%,80.78k,0.27%,"56,612K",0,108.76
2017-02-27,35.47K,1.47%,80.56k,0.05%,"19,180K",0,109.27
2017-02-26,30.77K,1.96%,80.52k,0.02%,"36,617K",0,109.51
2017-02-25,45.86K,-2.33%,80.5k,-0.07%,"29,390K",0,106.96
2017-02-24,108.17K,0.39%,80.56k,0.21%,"29,966K",0,105.37
2017-02-23,65.74K,4.59%,80.39k,0.25%,"46,005K",0,105.16
2017-02-22,47.91K,0.13%,80.19k,0.00%,"38,517K",0,105.14
2017-02-21,57.05K,3.85%,80.19k,0.07%,"23,943K",0,105.31
2017-02-20,31.01K,2.73%,80.13k,0.18%,"29,722K",0,104.28
2017-02-19,17.95K,-0.32%,79.99k,-0.24%,"30,089K",0,105.31
2017-02-18,25.36K,0.27%,80.18k,-0.05%,"26,845K",0,104.85
2017-02-17,45.71K,1.69%,80.22k,-0.06%,"29,014K",0,105.6
2017-02-16,38.08K,2.35%,80.27k,0.07%,"24,147K",0,106.28
2017-02-15,23.36K,-0.01%,80.21k,0.31%,"26,034K",0,106.33
2017-02-14,39.54K,1.30%,79.96k,0.19%,"37,595K",0,106.59
2017-02-13,32.91K,-0.12%,79.81k,0.04%,"32,169K",0,106.81
2017-02-12,14.75K,-1.17%,79.78k,-0.30%,"38,885K",0,106.66
2017-02-11,28.32K,1.07%,80.02k,-0.25%,"36,088K",0,106.84
2017-02-10,62.13K,1.91%,80.22k,0.00%,"24,218K",0,106.94
2017-02-09,146.75K,-7.25%,80.22k,-0.14%,"40,311K",0,106.59
2017-02-08,65.15K,0.56%,80.33k,0.07%,"45,105K",0,106.12
2017-02-07,39.55K,2.43%,80.27k,-0.12%,"39,809K",0,106.56
2017-02-06,32.02K,0.84%,80.37k,0.06%,"45,034K",0,105.07
2017-02-05,31.06K,-1.53%,80.32k,-0.32%,"42,899K",0,105.78
2017-02-04,39.46K,1.86%,80.58k,-0.06%,"81,754K",0,105.67
2017-02-03,61.67K,0.90%,80.63k,0.20%,"90,284K",0,-
2017-02-02,50.86K,2.19%,80.47k,-0.14%,"74,453K",0,104.46
2017-02-01,45.22K,1.75%,80.58k,0.00%,"23,538K",0,104.99
2017-01-31,54.67K,4.86%,80.58k,-0.24%,"32,437K",0,104.09
2017-01-30,19.06K,0.68%,80.77k,-0.06%,"15,725K",0,103.59
2017-01-29,11.05K,-0.43%,80.82k,0.21%,"16,838K",0,103.91
2017-01-28,14.31K,0.05%,80.65k,0.30%,"21,468K",0,104.75
2017-01-27,30.97K,0.27%,80.41k,0.05%,"28,069K",0,104.39
2017-01-26,33.80K,2.36%,80.37k,-0.36%,"43,173K",0,-
2017-01-25,37.90K,0.07%,80.66k,0.14%,"33,535K",0,104.49
2017-01-24,58.87K,-3.01%,80.55k,-0.11%,"20,290K",0,104.78
2017-01-23,32.74K,0.29%,80.64k,0.34%,"16,294K",0,106.02
2017-01-22,47.93K,-0.11%,80.37k,-0.15%,"16,800K",0,106.38
2017-01-21,40.38K,3.02%,80.49k,-0.10%,"23,381K",0,105.74
2017-01-20,38.87K,-0.26%,80.57k,0.27%,"24,670K",0,105.87
2017-01-19,58.44K,2.66%,80.35k,-0.05%,"18,503K",0,106.31
2017-01-18,69.26K,-3.07%,80.39k,0.00%,"33,794K",0,105.76
2017-01-17,82.21K,8.74%,80.39k,0.17%,"24,608K",0,105.84
2017-01-16,33.22K,0.75%,80.25k,0.20%,"34,040K",0,106.4
2017-01-15,24.40K,0.19%,80.09k,0.06%,"22,065K",0,105.36
2017-01-14,44.21K,-0.63%,80.04k,0.06%,"17,504K",0,105.16
2017-01-13,89.86K,1.82%,79.99k,-0.06%,"24,183K",0,104.13
2017-01-12,120.24K,3.14%,80.04k,0.05%,"24,333K",0,104.56
2017-01-11,194.44K,-13.15%,80k,-0.09%,"21,849K",0,104.09
2017-01-10,53.71K,0.51%,80.07k,-0.09%,"29,217K",0,103.16
2017-01-09,62.58K,-0.12%,80.14k,0.30%,"30,819K",0,102.36
2017-01-08,76.91K,1.35%,79.9k,0.00%,"33,329K",0,103.04
2017-01-07,130.66K,0.31%,79.9k,0.68%,"40,949K",0,101.29
2017-01-06,194.29K,-10.43%,79.36k,0.20%,"25,933K",0,102.44
2017-01-05,240.01K,-12.86%,79.2k,0.14%,"26,009K",0,104.11
2017-01-04,156.27K,9.88%,79.09k,-0.50%,"23,578K",0,104.44
2017-01-03,54.79K,1.60%,79.49k,-0.04%,"24,818K",0,104.58
2017-01-02,64.95K,2.17%,79.52k,-0.01%,"21,098K",0,104.04
2017-01-01,41.15K,3.33%,79.53k,0.08%,"16,892K",0,104.29
2016-12-31,27.56K,0.45%,79.47k,-0.43%,"7,960K",0,104.01
2016-12-30,70.84K,-1.24%,79.81k,0.16%,"16,857K",0,103.66
2016-12-29,61.13K,-0.11%,79.68k,-0.09%,"38,208K",0,104.2
2016-12-28,77.29K,5.01%,79.75k,-0.06%,"25,854K",0,103.47
2016-12-27,49.69K,3.05%,79.8k,-0.08%,"42,623K",0,103.4
2016-12-26,38.79K,0.82%,79.86k,-0.06%,"27,410K",0,103.46
2016-12-25,42.48K,0.00%,79.91k,-0.04%,"23,762K",0,104.66
2016-12-24,46.03K,-2.85%,79.94k,0.14%,"18,459K",0,103.96
2016-12-23,102.22K,6.63%,79.83k,0.00%,"25,872K",0,104.14
2016-12-22,70.56K,3.73%,79.83k,0.04%,"41,416K",0,103.79
2016-12-21,65.29K,3.77%,79.8k,0.00%,"52,427K",0,104.21
2016-12-20,34.48K,1.18%,79.8k,0.09%,"38,522K",0,104.26
2016-12-19,25.46K,0.10%,79.73k,0.35%,"28,100K",0,104.31
2016-12-18,14.53K,0.23%,79.45k,0.09%,"27,181K",0,103.94
2016-12-17,23.58K,0.65%,79.38k,-0.13%,"49,318K",0,105.34
2016-12-16,27.61K,0.88%,79.48k,-0.34%,"29,056K",0,106.06
2016-12-15,26.22K,-0.17%,79.75k,-0.60%,"37,387K",0,107.25
2016-12-14,24.78K,-0.29%,80.23k,-0.24%,"11,696K",0,105.39
2016-12-13,33.11K,0.03%,80.42k,-0.06%,"18,127K",0,105.55
2016-12-12,28.76K,1.38%,80.47k,0.31%,"75,318K",0,105.65
2016-12-11,17.14K,-0.79%,80.22k,0.16%,"24,821K",0,106.34
2016-12-10,18.02K,0.46%,80.09k,-0.01%,"15,867K",0,106.26
2016-12-09,24.18K,0.26%,80.1k,-0.10%,"21,357K",0,106.57
2016-12-08,28.78K,0.38%,80.18k,0.09%,"20,478K",0,106.52
2016-12-07,34.87K,0.97%,80.11k,0.10%,"20,672K",0,106.84
2016-12-06,33.43K,0.51%,80.03k,0.11%,"31,695K",0,106.73
2016-12-05,51.17K,-1.57%,79.94k,0.01%,"45,033K",0,106.25
2016-12-04,19.16K,0.28%,79.93k,-0.22%,"30,798K",0,105.08
2016-12-03,38.45K,-0.87%,80.11k,-0.10%,"33,279K",0,104.81
2016-12-02,63.22K,2.43%,80.19k,0.24%,"31,603K",0,105.19
2016-12-01,54.03K,1.37%,80k,0.74%,"29,762K",0,104.98
2016-11-30,39.28K,1.36%,79.41k,0.03%,"73,453K",0,105.13
2016-11-29,32.57K,-0.10%,79.39k,-0.08%,"55,308K",0,103.35
2016-11-28,34.12K,0.53%,79.45k,-0.21%,"19,804K",0,102.58
2016-11-27,21.35K,-0.64%,79.62k,0.01%,"42,237K",0,102.19
2016-11-26,22.58K,-0.84%,79.61k,-0.16%,"41,026K",0,101.98
2016-11-25,28.85K,0.69%,79.74k,-0.04%,"20,614K",0,102.26
2016-11-24,37.24K,-0.78%,79.77k,0.06%,"29,337K",0,-
2016-11-23,37.87K,-1.10%,79.72k,0.08%,"20,403K",0,103.77
2016-11-22,44.44K,1.79%,79.66k,-0.56%,"38,795K",0,103.78
2016-11-21,32.51K,1.05%,80.11k,-0.07%,"39,402K",0,103.82
2016-11-20,47.42K,-2.59%,80.17k,0.11%,"33,049K",0,104.29
2016-11-19,25.63K,0.12%,80.08k,0.49%,"23,644K",0,104.13
2016-11-18,39.71K,1.28%,79.69k,-0.73%,"25,222K",0,104.63
2016-11-17,62.77K,-0.37%,80.28k,-0.19%,"17,945K",0,103.94
2016-11-16,79.57K,4.10%,80.43k,0.36%,"19,501K",0,103.73
2016-11-15,41.40K,0.93%,80.14k,-0.07%,"25,507K",0,103.28
2016-11-14,37.75K,0.37%,80.2k,-0.05%,"21,332K",0,102.81
2016-11-13,36.14K,-0.33%,80.24k,-0.06%,"21,007K",0,103.01
2016-11-12,27.60K,-1.50%,80.29k,0.19%,"20,882K",0,102.61
2016-11-11,25.58K,0.06%,80.14k,0.16%,"16,663K",0,103.21
2016-11-10,33.33K,-0.95%,80.01k,-0.16%,"21,370K",0,103.51
2016-11-09,70.70K,1.48%,80.14k,-0.01%,"22,348K",0,103.99
2016-11-08,39.73K,0.78%,80.15k,-0.21%,"27,586K",0,104.06
2016-11-07,30.74K,-0.64%,80.32k,-0.45%,"29,071K",0,104.14
2016-11-06,25.81K,1.11%,80.68k,0.05%,"16,995K",0,104.11
2016-11-05,22.02K,0.00%,80.64k,0.00%,"24,623K",0,104.29
2016-11-04,48.24K,2.51%,80.64k,-0.06%,"43,677K",0,105.22
2016-11-03,96.41K,-6.63%,80.69k,-0.27%,"16,204K",0,107.79
2016-11-02,39.04K,0.93%,80.91k,-0.16%,"22,698K",0,107.88
2016-11-01,68.07K,4.02%,81.04k,-0.10%,"22,664K",0,108.77
2016-10-31,38.05K,0.20%,81.12k,0.14%,"15,192K",0,108.86
2016-10-30,39.33K,-2.47%,81.01k,-0.37%,"14,882K",0,108.5
2016-10-29,54.03K,4.18%,81.31k,0.28%,"23,316K",0,108.47
2016-10-28,38.97K,0.58%,81.08k,0.72%,"22,973K",0,108.48
2016-10-27,46.56K,1.13%,80.5k,-0.09%,"27,124K",0,107.09
2016-10-26,47.67K,3.64%,80.57k,0.06%,"35,604K",0,106.34
2016-10-25,36.74K,0.08%,80.52k,0.07%,"22,757K",0,105.65
2016-10-24,33.24K,-0.39%,80.46k,0.02%,"26,817K",0,105.93
2016-10-23,21.91K,-0.37%,80.44k,-0.90%,"16,861K",0,106.13
2016-10-22,37.10K,3.97%,81.17k,0.09%,"23,141K",0,105.71
2016-10-21,28.09K,0.34%,81.1k,-0.15%,"15,970K",0,106.94
2016-10-20,20.94K,-0.11%,81.22k,0.00%,"30,381K",0,106.42
2016-10-19,35.29K,-0.99%,81.22k,0.38%,"39,616K",0,106.53
